"Gene","Promoter","Enhancer","Methylation_score","NR_R_logFC","NR_R_P.Value","R_REL_logFC","R_REL_P.Value","OR_R_logFC","OR_R_P.Value","NR_OR_logFC","NR_OR_P.Value"
"HIST1H4K",0,0.0539215248070275,0.0539215248070275,-1.00192203416149,0.0584832977133542,0.0778302428571394,0.894628551269761,0.314499220779222,0.589507401172104,-1.31642125494071,0.00428614988368916
"HIST1H4L",0.0357142857142857,0.0738694045966868,0.109583690310973,-0.201985192546582,0.682874474559334,-0.23647688571429,0.67220126862124,0.742227285714286,0.183822026889936,-0.944212478260868,0.0282264676904825
"HIST2H2AA3",0.2,0.0903487184377989,0.290348718437799,-4.88866913975155,0.00344438179641353,-0.553361892857149,0.760367326875579,0.65593407922078,0.714000168044048,-5.54460321897233,0.000153614041468296
"HIST2H2AB",0.0689655172413793,0.0860002016535592,0.154965718894938,-0.859369366459628,0.0195503340428976,0.326004414285712,0.423031790646852,-0.0431276233766225,0.914251360451714,-0.816241743083006,0.00949839305205093
"HIST2H2AC",0.0689655172413793,0.0860002016535592,0.154965718894938,-0.599343658385092,0.00964688655266357,0.0876431714285637,0.729090140727163,-0.124132571428571,0.62038354613342,-0.47521108695652,0.0152245263572353
"HIST2H2BA",0,0,0,-1.81538971925466,0.0126864565270448,-0.281062888571429,0.724380993763716,0.782888674025974,0.323754700353798,-2.59827839328063,6.7533111668159e-05
"HIST2H2BE",0.121212121212121,0.0608527333299622,0.182064854542083,-0.475794267080742,0.0650743808432222,-0.00135102857143998,0.996234502939239,0.0488725194805237,0.863264883391125,-0.524666786561266,0.0179145790663631
"HIST2H2BF",0,0,0,-1.64632049689441,0.053159788933369,-0.582774385714295,0.540329325122272,0.731707558441562,0.43533432809107,-2.37802805533597,0.00148209674850187
"HIST2H3C",0,0,0,-6.77145206645963,0.00826451160189893,-2.01404478571429,0.472905545980914,1.93470994025974,0.485565492422323,-8.70616200671937,0.000126263075120358
"HIST2H3D",0,0,0,-0.623365714285715,0.236536174533645,-0.21454078571429,0.718387875258408,0.754831376623375,0.201210610685392,-1.37819709090909,0.00305217232145939
"HIST2H4A",0,0,0,-4.84472805652174,0.0368966148235152,-2.10794406,0.412774809700501,2.15413683636364,0.398338775186699,-6.99886489288537,0.000642710133793378
"HIST3H2A",0.222222222222222,0.104377723311547,0.326599945533769,-0.942701299440993,0.228213859006053,0.0741487985714251,0.932984033845781,0.730329944155844,0.40272753457451,-1.67303124359684,0.0139952783394692
"HIST3H2BB",0.222222222222222,0.104377723311547,0.326599945533769,-0.85823988385093,0.217719866890022,0.264006164285711,0.735340678461474,0.92783664935065,0.233901581693763,-1.78607653320158,0.00360982918974252
"HIST3H3",0,0.0384667755991285,0.0384667755991285,1.29884486956522,0.162751760004723,-0.414868169999993,0.702766828091264,1.0293279,0.320866316446224,0.269516969565217,0.730562449632375
"HIST4H4",0.0434782608695652,0.0131578947368421,0.0566361556064073,-0.581599422360248,0.27718208401331,-0.0825033428571453,0.890807904805573,0.390122779220779,0.513519336014895,-0.971722201581027,0.0355967280364107
"HIVEP1",0,0.0319918699186992,0.0319918699186992,0.0330471118012436,0.907842956393187,0.0202387142857106,0.950335570726068,-0.321000714285713,0.317937248978773,0.354047826086957,0.148608420886044
"HIVEP2",0.133333333333333,0.0233395989974937,0.156672932330827,-0.0782015652173884,0.800507693287975,0.408293999999995,0.246306688177429,-0.200797272727272,0.562957351349824,0.122595707509883,0.641153694076327
"HIVEP3",0.105263157894737,0,0.105263157894737,1.06532467080745,0.00848352132856454,-1.12921781428572,0.0132708670344007,0.329625987012988,0.451942691999474,0.735698683794467,0.0302918343537529
"HJURP",0,0,0,-0.689376957391304,0.34323507540653,-0.899810000000006,0.274918296865207,0.465146700000001,0.566865420734396,-1.1545236573913,0.0651144287938847
"HK1",0.0659924937447873,0.084045584045584,0.150038077790371,-0.368856149068321,0.248252795568457,0.486374514285705,0.180584812524507,0.0352248311688346,0.921034503049374,-0.404080980237156,0.138178143539305
"HK2",0.113090701219512,0.0153240740740741,0.128414775293586,-0.580492807453415,0.0922438207226692,0.208159085714276,0.595029082100356,-0.551848922077922,0.151312772818172,-0.0286438853754927,0.920901654384567
"HK3",0.222222222222222,0.0192307692307692,0.241452991452991,-0.687646972670806,0.598348448468759,-0.840554614285717,0.570527189589858,0.295377914285715,0.839703920396806,-0.983024886956521,0.376489191896299
"HKDC1",0,0.0525641025641026,0.0525641025641026,-0.0870277291925468,0.94587907583304,-0.233783844285714,0.872588017269455,0.731325236103896,0.611022855883139,-0.818352965296443,0.453591152073216
"HKR1",0,0.0909232217851796,0.0909232217851796,0.211418347826088,0.42932648370601,0.00400699999999654,0.989415039569844,-0.181123363636363,0.544956819501885,0.392541711462451,0.0877944430388249
"HLA-A",0.0408163265306122,0.0125,0.0533163265306122,-0.368977763975156,0.231463744222913,-0.0813735142857297,0.81588899484663,-0.292573831168832,0.395167780328849,-0.0764039328063237,0.768880563028265
"HLA-B",0.0961538461538462,0.0791324269700207,0.175286273123867,-0.00556262732918711,0.988073549478339,-0.653864385714295,0.133722442831954,0.0825314675324726,0.843070169971212,-0.0880940948616598,0.780519877353553
"HLA-C",0.0416666666666667,0.178217035802175,0.219883702468842,-0.384923285714283,0.296153156032923,-0.332889814285723,0.437504174100172,-0.00230755844155617,0.99551288252031,-0.382615727272727,0.222374024048359
"HLA-DMA",0.0700396825396825,0.0610229927759591,0.131062675315642,0.277708496894411,0.476557112651596,0.255233685714281,0.563370051242499,0.238900714285714,0.584153564100048,0.0388077826086972,0.906512038683255
"HLA-DMB",0.0701754385964912,0.0890739003543882,0.159249338950879,0.441002986956521,0.329916464480272,-0.0595050000000019,0.907397993535291,0.375383909090909,0.458103999237246,0.0656190778656121,0.863805758373783
"HLA-DOA",0.0735294117647059,0.0971298397074721,0.170659251472178,0.4425564,0.430784811009992,0.0390804399999993,0.950778324057423,0.712708063636364,0.25894974719707,-0.270151663636363,0.570580208289576
"HLA-DOB",0,0.0657307463337437,0.0657307463337437,0.837823824223602,0.157180735396158,-0.978005275571427,0.144451636781265,1.27056798311688,0.0575546013809784,-0.432744158893281,0.38645033213413
"HLA-DPA1",0.0448979591836735,0.196594427244582,0.241492386428255,-0.113443900621118,0.811577187252757,0.773350057142854,0.161580692158821,0.107594870129872,0.840009807431458,-0.22103877075099,0.584890464207884
"HLA-DPB1",0.0448979591836735,0.196594427244582,0.241492386428255,0.293909627329195,0.511777987873649,0.694719785714283,0.18121409217407,-0.0148756493506497,0.976295692424642,0.308785276679845,0.417555124297346
"HLA-DPB2",0,0,0,0.0136761037267075,0.989991877077864,-0.61306434285714,0.619210334881566,1.17347936103896,0.338909712845562,-1.15980325731225,0.214066460729144
"HLA-DQA1",0,0.0880162660553325,0.0880162660553325,-0.183373453416148,0.814943814712908,0.582780014285707,0.51241991701983,0.549418376623375,0.53197968774333,-0.732791830039523,0.27362993985162
"HLA-DQA2",0.125,0.0482900960661976,0.173290096066198,1.18247200993789,0.396883988238016,-1.88449980428572,0.234889477221999,1.40983208701299,0.367392557686804,-0.227360077075097,0.847349878246139
"HLA-DQB1",0.0401069518716578,0.0303921568627451,0.0704991087344028,-0.553958807453415,0.51755032150594,0.557237785714277,0.564419040038718,0.342477714285716,0.720539593594871,-0.896436521739131,0.220170894678762
"HLA-DQB2",0,0.0527835601184852,0.0527835601184852,1.04325559565217,0.303275382410777,-0.0570998520000005,0.960035159933334,1.19431437272727,0.292843179603411,-0.151058777075099,0.859923684180383
"HLA-DRA",0,0.0337083085980592,0.0337083085980592,0.211171366459633,0.654238696597335,0.630976785714278,0.240168994653766,0.027254623376626,0.958797476772882,0.183916743083007,0.646020425156626
"HLA-DRB1",0,0.01875,0.01875,0.130790944099379,0.806892218841645,0.853780642857142,0.169728603086458,0.242476311688312,0.685940669278278,-0.111685367588932,0.805849743309193
"HLA-DRB5",0,0,0,-0.313190627329192,0.629473746065917,0.67464381428571,0.367722193679916,0.0573559220779236,0.937049320009762,-0.370546549407115,0.501974201218762
"HLA-DRB6",0,0,0,1.21502324416149,0.0673801183550033,-0.654130032857144,0.387879998763851,0.161169334675324,0.82553771252693,1.05385390948617,0.0619355074240814
"HLA-E",0.0895522388059701,0.134268355873058,0.223820594679028,0.129793000000001,0.674438737663242,-0.267526400000008,0.453118272100005,0.155906909090911,0.652401434201894,-0.0261139090909097,0.920657286802034
"HLA-F",0.0169491525423729,0.168991003411019,0.185940155953392,0.0359962670807468,0.944421806426315,-0.648026371428577,0.282304993981313,0.495764571428575,0.393129004749524,-0.459768304347828,0.297161753749938
"HLA-G",0.0851063829787234,0.168014936251469,0.253121319230192,-0.0907295970310558,0.867578750760993,-0.0767904751428581,0.900761611913357,0.42676622787013,0.48485775634835,-0.517495824901186,0.265830056626115
"HLA-H",0,0,0,-0.122283254658385,0.775573235051878,-0.328732271428574,0.498458381954237,0.197539116883116,0.681081611381918,-0.319822371541501,0.381656221029044
"HLA-J",0,0,0,0.675058117391305,0.0743565601374664,-0.285732570000002,0.497592983783086,0.910789618181818,0.0328554583784466,-0.235731500790513,0.45686722589876
"HLA-L",0,0,0,0.115280481366461,0.834399090001656,-1.01628938571429,0.1092203244147,0.529225912987014,0.393218728769483,-0.413945431620553,0.378553831060609
"HLCS",0,0,0,0.310965267080747,0.193362340224279,-0.0750578714285766,0.779620907108763,-0.131023428571427,0.621980675367683,0.441988695652174,0.0320638188917618
"HLF",0.3,0.0625,0.3625,2.43866241043478,0.0319039132572239,-1.67240358,0.189648602386047,2.78254220818182,0.0289762826567488,-0.343879797747036,0.715257590350668
"HLTF",0.038961038961039,0.0128205128205128,0.0517815517815518,0.0140773229813664,0.965128524674964,-0.167390614285716,0.647893110642807,0.0416329870129877,0.908104691609852,-0.0275556640316212,0.919737127304891
"HLX",0.0408163265306122,0.0125,0.0533163265306122,-1.32465454658385,0.0672924091873506,1.45569253571428,0.0798781026592301,-0.309889285714286,0.697518757927232,-1.01476526086956,0.0977584821691133
"HM13",0.0668956043956044,0.0779433017342424,0.144838906129847,-0.0779697701863347,0.704624858374955,-0.22952084285715,0.326035373293609,-0.128362220779218,0.57772943835123,0.0503924505928834,0.772894748897454
"HMBOX1",0.0555555555555556,0.0388327721661055,0.0943883277216611,0.22062552795031,0.284925768806937,0.0159460285714195,0.946199239624112,-0.161486064935065,0.483185161327234,0.382111592885376,0.0322493744547479
"HMBS",0.111646046261431,0.0392133542321669,0.150859400493598,-0.780032124223601,0.261333256767968,0.407624728571423,0.601500386580863,0.738711025974026,0.341349610787948,-1.51874315019763,0.0121671567988011
"HMCN1",0.0555555555555556,0.0568181818181818,0.112373737373737,0.502775846086957,0.555447000457719,0.403793589,0.685808038297915,0.106597954545455,0.910976847413403,0.396177891541502,0.584225044440557
"HMG20A",0.075,0.0357966512525445,0.110796651252545,0.221669478260871,0.261150326703103,0.0823324999999953,0.712823873811694,-0.0169435454545459,0.93847108427022,0.238613023715417,0.155999390458398
"HMG20B",0,0,0,-0.0748908509316779,0.726186429340008,0.0520478857142814,0.829321479335002,-0.302634103896104,0.209893623927245,0.227743252964426,0.21326744590468
"HMGA1",0.0767561983471074,0.0596884666417868,0.136444664988894,-0.51259051552795,0.107199443658836,0.0410373285714236,0.911752897780064,-0.108993064935065,0.756656732393633,-0.403597450592884,0.134559509648983
"HMGA2",0.0357142857142857,0.0273333333333333,0.063047619047619,-1.41505329689441,0.2186548461698,2.08456620428571,0.111781018699305,0.113835822077922,0.92903927752441,-1.52888911897233,0.11935856582073
"HMGB1",0.214285714285714,0.0902903362301859,0.3045760505159,-0.114668161490683,0.668621684282251,-0.104492842857151,0.729947943324568,0.00985077922078048,0.973785174342342,-0.124518940711464,0.584384222234949
"HMGB2",0.105752251070898,0.0638405239147057,0.169592774985603,-0.562850981366458,0.0885953182542638,-0.319881714285718,0.386321846284903,0.107565350649351,0.768075439276128,-0.670416332015809,0.0185280164850523
"HMGB3",0.00980392156862745,0,0.00980392156862745,-0.331325708074538,0.244873358744515,-0.99075065714285,0.0110752691527539,-0.216192415584414,0.496100247137333,-0.115133292490124,0.632183273286764
"HMGB3L1",0,0,0,-0.53817767826087,0.302628714359544,-0.484753500000004,0.413282312528255,-0.0984113181818187,0.865633424086591,-0.439766360079051,0.321073304585045
"HMGB4",0.0172413793103448,0,0.0172413793103448,-0.254794490683233,0.153513748730058,0.236509242857152,0.239068958697165,-0.304733961038965,0.128074060963963,0.0499394703557314,0.739317259000924
"HMGCL",0.125,0,0.125,-0.462921155279508,0.258548911999404,0.676954385714288,0.145322292369196,-0.508597740259742,0.267635007986874,0.0456765849802343,0.894870592942602
"HMGCLL1",0.125,0,0.125,0.175556180124224,0.398632711748662,-0.0608487714285717,0.794917593144134,0.066006298701299,0.776196190740031,0.109549881422925,0.534415893986998
"HMGCR",0,0,0,0.259604875776401,0.244417556623827,-0.201191671428576,0.423057203065173,-0.0195101558441548,0.937303846797102,0.279115031620556,0.142252434538073
"HMGCS1",0.115384615384615,0.055882295750573,0.171266911135188,0.278923180124226,0.465182444661508,-0.244388271428576,0.570817157919373,0.0571632077922084,0.893405920611851,0.221759972332017,0.493989238671014
"HMGCS2",0,0.0161493733972958,0.0161493733972958,-0.448945957763977,0.63859798515021,1.04405651428572,0.34468576106982,-1.05161764155844,0.327872941111347,0.602671683794465,0.458621487559617
"HMGN1",0.0685045177945786,0.0180825613356408,0.0865870791302195,0.106248211180126,0.741604433584748,-0.264254828571439,0.472911307285675,-0.135465935064934,0.70745594696747,0.24171414624506,0.378747543807545
"HMGN2",0.0744949494949495,0.102283256250773,0.176778205745722,-0.135706279503106,0.666708931738631,-0.708121185714297,0.0510010852875825,0.245409285714288,0.487527046713891,-0.381115565217394,0.158332140439934
"HMGN3",0.0363636363636364,0.0602105727235453,0.0965742090871817,0.45940246583851,0.212637039409426,0.0362158428571382,0.930873681722874,-0.157186415584415,0.701302978031628,0.616588881422925,0.0515910551248546
"HMGN4",0.210526315789474,0.0623543933750779,0.272880709164552,0.0879106981366462,0.747154974054005,-0.21987388857143,0.478220024583336,0.0401707831168836,0.895311997426838,0.0477399150197626,0.836617801339123
"HMGN5",0,0,0,-0.454525773913043,0.484479169589491,-0.0472674200000038,0.951957398068495,0.172224372727272,0.812622007980226,-0.626750146640315,0.25829051221069
"HMGXB3",0.0405405405405405,0.0600299652403212,0.100570505780862,0.11630883850932,0.603293731685931,-0.128773442857152,0.614590353346565,-0.12875831168831,0.607501864451138,0.24506715019763,0.200518933732896
"HMGXB4",0.0909090909090909,0,0.0909090909090909,-0.285087950310558,0.186350042719865,0.184305328571423,0.455722873893299,-0.41273761038961,0.0895427748161492,0.127649660079052,0.483084750406775
"HMHA1",0.0942682047584715,0.156110360476918,0.25037856523539,0.125360919254662,0.706033306537435,-0.411255171428581,0.286686282630541,0.120434935064939,0.74625040452823,0.00492598418972356,0.98606521976131
"HMHB1",0.3,0.00904029029029029,0.30904029029029,0.107481869565212,0.859264758475474,0.352869100000007,0.607721348639879,-0.110187363636365,0.871075453558861,0.217669233201577,0.672658988518921
"HMMR",0.0232558139534884,0.04289539879078,0.0661512127442683,-0.371738162732918,0.602557546842934,-0.86164252857143,0.28755428821955,0.228914983116884,0.774439492915762,-0.600653145849801,0.323598834999552
"HMOX1",0.179487179487179,0.0282186948853616,0.207705874372541,-1.3036041,0.110916768126434,1.26308109,0.172878231676095,-0.478608454545454,0.596946421494624,-0.824995645454544,0.232112798483841
"HMOX2",0.0122699386503067,0.166666666666667,0.178936605316973,0.493003602484474,0.0309665036231414,-0.411210728571432,0.10909632507994,0.223555155844156,0.372646997157589,0.269448446640318,0.159026701970139
"HMP19",0,0,0,-0.137315677018638,0.838812335836989,-0.398746414285704,0.628703567215661,1.00310089610389,0.188539123776785,-1.14041657312253,0.0511678114906648
"HMSD",0.272727272727273,0.00694444444444444,0.279671717171717,0.0560046521739093,0.891776985897776,-1.18271569999999,0.019696831831122,0.555818272727272,0.23146123639066,-0.499813620553363,0.157095204341426
