Gene	logFC	P.Value	Promoter	Enhancer	Methylation_score	nes	pval	Eigen_centrality	Page_rank	TF	Cluster
ZNF189	-0.154501689440994	0.621407352054327	0	0.0280899938214138	0.0280899938214138	0	1	0	0	FALSE	999
ZNF19	0.257988130434783	0.461977700720189	0.199059005510618	0.0655737500356521	0.264632755546271	0	1	0	0	FALSE	999
ZNF192	0.534810633540373	0.0330616111078916	0	0	0	0	1	0	0	FALSE	999
ZNF193	0.0582511614906842	0.839967674335938	0	0	0	0	1	0	0	FALSE	999
ZNF195	0.39416474068323	0.363523216995868	0	0.0828967727674624	0.0828967727674624	0	1	0	0	FALSE	999
ZNF197	0.12545138509317	0.609109357885432	0.147186147186147	0.032051282051282	0.179237429237429	0	1	0	0	FALSE	999
ZNF2	0.0554792298136642	0.814258046328925	0	0.0410404703746552	0.0410404703746552	0	1	0	0	FALSE	999
ZNF20	1.95686170621118	0.0349681134134796	0.0629750785049974	0.044666463415445	0.107641541920442	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	271
ZNF200	0.120975217391305	0.665332355121844	0.03125	0.0271241830065359	0.0583741830065359	0	1	0	0	FALSE	999
ZNF202	0.60112398757764	0.0306997298819223	0.117647058823529	0.037037037037037	0.154684095860566	0	1	0	0	FALSE	999
ZNF204P	0.487063936645963	0.172961510083198	0	0	0	0	1	0	0	FALSE	999
ZNF205	-0.211743950310558	0.49167350149037	0.0909090909090909	0.277777777777778	0.368686868686869	0	1	0	0	FALSE	999
ZNF207	0.273403727329194	0.358287388247274	0.0540540540540541	0.0182829888712242	0.0723370429252782	0	1	0	0	FALSE	999
ZNF208	0.31978645341615	0.255941932538776	0	0	0	0	1	0	0	FALSE	999
ZNF211	-1.22646294242236	0.0132445772170982	0	0.106094174892041	0.106094174892041	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	231
ZNF212	0.00418177018633514	0.983523370893646	0.125	0.135886243386243	0.260886243386243	0	1	0	0	FALSE	999
ZNF213	-2.2169803042236	0.0417296233991031	0.116279069767442	0.444444444444444	0.560723514211886	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	232
ZNF214	0.402465074534161	0.0205444791697544	0.157894736842105	0.333333333333333	0.491228070175439	0	1	0	0	FALSE	999
ZNF215	0.211976658385093	0.408358168274224	0	0	0	0	1	0	0	FALSE	999
ZNF217	-0.20523259689441	0.560006867113798	0.5	0.0493806133240531	0.549380613324053	0	1	0	0	FALSE	999
ZNF219	-0.562378086956525	0.583212103781612	0.164468327633936	0.0445896766674074	0.209058004301343	0	1	0	0	FALSE	999
ZNF22	0.244850155279504	0.452627826819871	0.0610641956566237	0.038480310363839	0.0995445060204627	0	1	0	0	FALSE	999
ZNF221	-0.122034978881988	0.920896210590714	0	0.0860728713929772	0.0860728713929772	0	1	0	0	FALSE	999
ZNF222	-0.203101111801241	0.441209840928605	0.0416666666666667	0.0580268907261047	0.0996935573927714	0	1	0	0	FALSE	999
ZNF223	-0.799434857763974	0.0312548384748073	0.0710691823899371	0.0507258741283194	0.121795056518256	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	233
ZNF224	0.279176242236028	0.303231538859963	0.157894736842105	0.0960663047109656	0.253961041553071	0	1	0	0	FALSE	999
ZNF225	-0.463535703726707	0.281258609323904	0.0555555555555556	0.034541894372919	0.0900974499284746	0	1	0	0	FALSE	999
ZNF226	-0.205960783850931	0.51661863457114	0	0	0	0	1	0	0	FALSE	999
ZNF227	0.348813281366459	0.61175617663342	0.0099009900990099	0.04264309245011	0.0525440825491199	0	1	0	0	FALSE	999
ZNF229	0.139859217391306	0.527096364676378	0.108108108108108	0.00609831989475952	0.114206428002868	0	1	0	0	FALSE	999
ZNF23	0.582807229813665	0.067642468151932	0	0.033604817265452	0.033604817265452	0	1	0	0	FALSE	999
ZNF230	0.173667590062111	0.589346918443521	0.15	0.0613650353391511	0.211365035339151	0	1	0	0	FALSE	999
ZNF232	0.415316360248448	0.0859241259038864	0.181818181818182	0	0.181818181818182	0	1	0	0	FALSE	999
ZNF233	-1.47627069627329	0.171051975220153	0	0.0212311676426509	0.0212311676426509	0	1	0	0	FALSE	999
ZNF234	0.356793391304348	0.241656597492496	0.0857142857142857	0.0296904068363645	0.11540469255065	0	1	0	0	FALSE	999
ZNF235	-0.362449850931676	0.210734984804482	0.133333333333333	0.0381809312032434	0.171514264536577	0	1	0	0	FALSE	999
ZNF236	0.359511681552796	0.332557711138661	0	0	0	0	1	0	0	FALSE	999
ZNF238	0.0318366024844725	0.940840717789415	0	0	0	0	1	0	0	FALSE	999
ZNF239	0.322404577639752	0.300810781331847	0	0	0	0	1	0	0	FALSE	999
ZNF24	-0.211089496894408	0.286465049692498	0.153846153846154	0.0446192324947968	0.198465386340951	0	1	0	0	FALSE	999
ZNF248	0.0363448322981395	0.81013780279865	0	0	0	0	1	0	0	FALSE	999
ZNF25	-0.154658459627327	0.673452896720057	0.0599573635466665	0.0395246944182252	0.0994820579648917	0	1	0	0	FALSE	999
ZNF250	0.13122789378882	0.904434017544951	0	0	0	0	1	0	0	FALSE	999
ZNF251	0.143309416149068	0.343614416827889	0	0	0	0	1	0	0	FALSE	999
ZNF252	0.159933316770188	0.657814776180787	0.121951219512195	0.103448275862069	0.225399495374264	0	1	0	0	FALSE	999
ZNF253	-0.212545670807453	0.250039913786773	0	0	0	0	1	0	0	FALSE	999
ZNF254	0.163636180124224	0.479015712168067	0	0	0	0	1	0	0	FALSE	999
ZNF256	0.2734599689441	0.367280601253596	0	0	0	0	1	0	0	FALSE	999
ZNF257	0.597663416149069	0.0256720829322807	0	0	0	0	1	0	0	FALSE	999
ZNF259	0.102540739130435	0.796105076572449	0.0465116279069767	0.0394420550833142	0.0859536829902909	0	1	0	0	FALSE	999
ZNF26	0.0431023167701881	0.854311793305763	0.13364994226543	0.0509572309192546	0.184607173184685	0	1	0	0	FALSE	999
ZNF260	-0.201565291925465	0.592153065787022	0.0555555555555556	0.0545410755395275	0.110096631095083	0	1	0	0	FALSE	999
ZNF263	-0.836684149068323	0.108472372438212	0	0.0383119224701375	0.0383119224701375	0.202271800482013	0.839704244267465	0	0	TRUE	999
ZNF264	0.139466354037267	0.345952620901398	0	0	0	0	1	0	0	FALSE	999
ZNF266	-2.81770089440994	0.0866534709660641	0.0789473684210526	0.0322128851540616	0.111160253575114	0	1	0	0	FALSE	999
ZNF267	0.221811913043479	0.481240815159414	0.114285714285714	0.109325067722114	0.223610782007828	0	1	0	0	FALSE	999
ZNF268	0.0548084782608722	0.75544928354218	0.19047619047619	0.0350853753292778	0.225561565805468	0	1	0	0	FALSE	999
ZNF271	0.116507739130435	0.627494543403244	0.0786516853932584	0.0650086983787174	0.143660383771976	0	1	0	0	FALSE	999
ZNF273	-0.0442563416149069	0.851088280243789	0	0	0	0	1	0	0	FALSE	999
ZNF274	0.189058236024846	0.45602081734597	0	0	0	0	1	0	0	FALSE	999
ZNF275	0.0488834472049691	0.786389186525676	0	0	0	0	1	0	0	FALSE	999
ZNF276	-0.386727577639751	0.265647941150994	0.0474097331240188	0.0979365079365079	0.145346241060527	0	1	0	0	FALSE	999
ZNF277	-0.0574727763975158	0.79828153852807	0.114285714285714	0.0274909941837789	0.141776708469493	0	1	0	0	FALSE	999
ZNF28	0.0200340234782606	0.969518316494449	0.0879129764550839	0.0443945852096585	0.132307561664742	0	1	0	0	FALSE	999
ZNF280A	0.0324423043478275	0.876342023514848	0	0	0	0	1	0	0	FALSE	999
ZNF280B	0.207960751552795	0.38002303227385	0.125	0.0222222222222222	0.147222222222222	0	1	0	0	FALSE	999
ZNF280C	0.0639448509316773	0.789137535928749	0	0	0	0	1	0	0	FALSE	999
ZNF280D	0.0181639316770212	0.947404274319398	0.0364809253698143	0.0236111111111111	0.0600920364809254	0	1	0	0	FALSE	999
ZNF281	-1.03410785093168	0.0270531089500359	0.148148148148148	0	0.148148148148148	0	1	0.0449887895892085	0.000666525696884821	FALSE	353
ZNF282	0.470038165217391	0.252887003221518	0.0555555555555556	0.0706980519480519	0.126253607503607	0	1	0	0	FALSE	999
ZNF283	0.0896409813664607	0.771027932528037	0.142857142857143	0.107217096320436	0.250074239177579	0	1	0	0	FALSE	999
ZNF284	0.12648645962733	0.604711208180496	0.235294117647059	0.020989170989171	0.25628328863623	0	1	0	0	FALSE	999
ZNF285	-0.257857608695653	0.124868027204345	0	0.062781338995513	0.062781338995513	0	1	0	0	FALSE	999
ZNF286A	-0.353049496894409	0.107263048012875	0	0	0	0	1	0	0	FALSE	999
ZNF286B	0.412412399440995	0.215650080313591	0	0	0	0	1	0	0	FALSE	999
ZNF287	0.0672739316770197	0.781600784239967	0	0	0	0	1	0	0	FALSE	999
ZNF292	0.235190359006212	0.644132041239515	0.5	0.0245834069363481	0.524583406936348	0	1	0	0	FALSE	999
ZNF295	1.05950540086957	0.0529757206329063	0.02	0.0314144736842105	0.0514144736842105	0	1	0	0	FALSE	999
ZNF296	-0.559622160987578	0.507736892886938	0.137254901960784	0.06996336996337	0.207218271924154	0	1	0	0	FALSE	999
ZNF3	0.377264881987578	0.186458206147449	0	0.0588846919181048	0.0588846919181048	0	1	0	0	FALSE	999
ZNF30	0.84664997068323	0.0154204019443951	0.0588417190775681	0.0321150235729183	0.0909567426504864	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	332
ZNF300	0.0596748881987583	0.828341928148937	0.3125	0	0.3125	0	1	0	0	FALSE	999
ZNF302	-0.530700522360248	0.0610437151365117	0.0283018867924528	0.0461422349580244	0.0744441217504773	0	1	0	0	FALSE	999
ZNF304	0.132174111801243	0.58437610491601	0.0740740740740741	0.0984370015948963	0.17251107566897	0	1	0	0	FALSE	999
ZNF311	-1.30953135776397	0.0748564983325889	0.1	0.0787318765890195	0.178731876589019	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	333
ZNF317	0.239281316770189	0.446186947006767	0	0	0	0	1	0	0	FALSE	999
ZNF318	0.211809900621118	0.431206664977847	0.0909090909090909	0	0.0909090909090909	0	1	0	0	FALSE	999
ZNF319	-0.563863424347826	0.609938598612324	0.0555555555555556	0.0767643349258382	0.132319890481394	0	1	0	0	FALSE	999
ZNF32	-0.191916716149068	0.605268952554804	0	0.051973258251152	0.051973258251152	0	1	0	0	FALSE	999
ZNF320	0.139202006211181	0.343122526495379	0	0	0	0	1	0	0	FALSE	999
ZNF321	-0.082826031055899	0.661398451315853	0	0	0	0	1	0	0	FALSE	999
ZNF322A	-0.320658085714284	0.321315873371454	0	0	0	0	1	0	0	FALSE	999
ZNF322B	0.567479422360249	0.117215745950231	0	0	0	0	1	0	0	FALSE	999
ZNF323	0.137067099378883	0.705875927677068	0	0	0	0	1	0	0	FALSE	999
ZNF324	0.0330353987577645	0.92074727864613	0.0602652825836217	0.175532362677691	0.235797645261313	0	1	0	0	FALSE	999
ZNF324B	0.416843931677019	0.408377579986836	0	0	0	0	1	0	0	FALSE	999
ZNF326	-0.416535968944101	0.612306583401031	0.0615384615384615	0.035078947368421	0.0966174089068826	0	1	0	0	FALSE	999
ZNF329	0.342028526273293	0.441503415968348	0.136363636363636	0.12766156462585	0.264025200989487	0	1	0	0	FALSE	999
ZNF330	-0.0625815254658382	0.835602481044017	0	0.0207659574468085	0.0207659574468085	0	1	0	0	FALSE	999
ZNF331	0.517411602484475	0.163752975385724	0.25	0.0651066903369535	0.315106690336953	0	1	0	0	FALSE	999
ZNF333	-0.0602251720496896	0.816032150840354	0.0666666666666667	0.0705492424242424	0.137215909090909	0	1	0	0	FALSE	999
ZNF334	0.244956037267083	0.237741967570869	0.0540540540540541	0.0833333333333333	0.137387387387387	0	1	0	0	FALSE	999
ZNF335	-0.104884714285714	0.667767725890356	0.166666666666667	0.0894547232304463	0.256121389897113	0	1	0	0	FALSE	999
ZNF337	-0.0807933850931652	0.676964898645144	0.161788617886179	0.0574720279079216	0.219260645794101	0	1	0	0	FALSE	999
ZNF33A	-0.821834964658385	0.416946873943501	0	0	0	0	1	0	0	FALSE	999
ZNF33B	-0.1515339689441	0.588339600793141	0	0.0600684718331777	0.0600684718331777	0	1	0	0	FALSE	999
ZNF34	0.395190603105591	0.142179273074812	0.0796002886002886	0.0594371182416242	0.139037406841913	0	1	0	0	FALSE	999
ZNF341	0.498572844720499	0.0585946184676852	0.2	0.0416666666666667	0.241666666666667	0	1	0	0	FALSE	999
ZNF343	0.0678502298136667	0.745899187659956	0	0	0	0	1	0	0	FALSE	999
ZNF345	0.171850354037268	0.585881128035858	0.0610469667318982	0.0632144527470966	0.124261419478995	0	1	0	0	FALSE	999
ZNF346	0.367739204968945	0.137414635919783	0	0	0	0	1	0	0	FALSE	999
ZNF347	-0.258956583850932	0.256502186368144	0.0555555555555556	0	0.0555555555555556	0	1	0	0	FALSE	999
ZNF35	0.0374229440993799	0.866776198268148	0.113405309388093	0.0190243902439024	0.132429699631995	0	1	0	0	FALSE	999
ZNF350	0.350981042236026	0.310198819251178	0	0.02	0.02	0	1	0	0	FALSE	999
ZNF354A	0.294331490683232	0.141438479852284	0.142857142857143	0.0153846153846154	0.158241758241758	0	1	0	0	FALSE	999
ZNF354B	-0.0244401447204963	0.933853615279502	0.117647058823529	0	0.117647058823529	0	1	0	0	FALSE	999
ZNF354C	0.108954916770187	0.700235739506292	0	0	0	0	1	0	0	FALSE	999
ZNF358	-0.0857342795031046	0.725352989264635	0.243243243243243	0	0.243243243243243	0	1	0	0	FALSE	999
ZNF362	0.422411509316771	0.0952891394016543	0	0.0282142857142857	0.0282142857142857	0	1	0	0	FALSE	999
ZNF365	-0.547009496273292	0.182685041070432	0	0	0	0	1	0	0	FALSE	999
ZNF366	-0.48859038695652	0.216168086188988	0.181818181818182	0.0412876288335847	0.223105810651767	0	1	0	0	FALSE	999
ZNF367	0.166994248447205	0.440965228469094	0.157894736842105	0.103535353535354	0.261430090377459	0	1	0	0	FALSE	999
ZNF37A	-0.38517266515528	0.739608092388544	0	0	0	0	1	0	0	FALSE	999
ZNF37B	0.369138665217391	0.752861470814416	0	0	0	0	1	0	0	FALSE	999
ZNF382	-0.294963820496893	0.52424331106633	0	0	0	0	1	0	0	FALSE	999
ZNF383	0.270500335403728	0.238545011279746	0.217948717948718	0.0829852601179776	0.300933978066696	0	1	0	0	FALSE	999
ZNF384	0.381292894409939	0.0972342558245461	0.0451977401129944	0.0998729758118555	0.14507071592485	0	1	0	0	FALSE	999
ZNF385A	0.609669488385094	0.10851849160058	0	0.0789158577050423	0.0789158577050423	0	1	0	0	FALSE	999
ZNF385B	-0.0241862919254645	0.915363765637251	0	0	0	0	1	0	0	FALSE	999
ZNF385D	-0.182576080745339	0.347999524885708	0	0.178571428571429	0.178571428571429	0	1	0	0	FALSE	999
ZNF389	0.134095237267082	0.791712180237845	0	0	0	0	1	0	0	FALSE	999
ZNF391	-0.245274939130436	0.816463129192122	0.25	0.135177489177489	0.385177489177489	0	1	0	0	FALSE	999
ZNF394	-1.61362103354037	0.225218572201536	0.1	0.0875544662309368	0.187554466230937	0	1	0	0	FALSE	999
ZNF395	0.432928391304344	0.49805431187951	0.333333333333333	0.258604651162791	0.591937984496124	0	1	0	0	FALSE	999
ZNF396	0.615688080124224	0.39754788751649	0.133333333333333	0.0476228125658866	0.18095614589922	0	1	0	0	FALSE	999
ZNF397	-0.43229797763975	0.331120789236117	0.117647058823529	0.0363795457675991	0.154026604591129	0	1	0	0	FALSE	999
ZNF397OS	-0.0606323602484471	0.773711212809309	0	0	0	0	1	0	0	FALSE	999
ZNF398	1.18745756869565	0.0447864883008391	0.0540540540540541	0.182792207792208	0.236846261846262	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	234
ZNF404	0.313163894409939	0.281799621545583	0	0	0	0	1	0	0	FALSE	999
ZNF407	0.0660665776397531	0.741127417977698	0	0.0306060606060606	0.0306060606060606	0	1	0	0	FALSE	999
ZNF408	-0.492609635155279	0.351274004619583	0.0869565217391304	0	0.0869565217391304	0	1	0	0	FALSE	999
ZNF41	-0.0472455341614886	0.852300919670743	0.0708216969086534	0.0946880928252715	0.165509789733925	0	1	0	0	FALSE	999
ZNF410	0.24982354658385	0.146525894789452	0.027027027027027	0.0329280648429585	0.0599550918699855	0	1	0	0	FALSE	999
ZNF414	0.0944907975155305	0.782199429254435	0	0	0	0	1	0	0	FALSE	999
ZNF415	0.465090012422361	0.049568165679551	0.0869565217391304	0	0.0869565217391304	0	1	0	0	FALSE	999
ZNF416	-0.00893754037267058	0.959596673444914	0.0555555555555556	0.156037345994375	0.21159290154993	0	1	0	0	FALSE	999
ZNF417	-0.193832279503105	0.461960399965101	0.0476190476190476	0.216269841269841	0.263888888888889	0	1	0	0	FALSE	999
ZNF418	-0.503392335776397	0.506241196344438	0.444444444444444	0.111796536796537	0.556240981240981	0	1	0	0	FALSE	999
ZNF419	0.218003049689442	0.434968654202256	0	0	0	0	1	0	0	FALSE	999
ZNF420	-1.5742228552795	0.0287751277196293	0.0555555555555556	0.025	0.0805555555555555	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	248
ZNF423	-0.0416574720496881	0.901586009140017	0.00696864111498258	0.0761904761904762	0.0831591173054588	0	1	0	0	FALSE	999
ZNF425	0.241901645962733	0.462854682621152	0.0497542997542998	0.15280654030654	0.20256084006084	0	1	0	0	FALSE	999
ZNF426	0.0811599354037265	0.93831629603949	0.166666666666667	0.0427125506072875	0.209379217273954	0	1	0	0	FALSE	999
ZNF428	0.0525307237888197	0.893973304392317	0.15	0.070755857898715	0.220755857898715	0	1	0	0	FALSE	999
ZNF429	-0.118716347826084	0.627395408568891	0	0	0	0	1	0	0	FALSE	999
ZNF43	0.248121204968945	0.347145579053911	0.0590541326526294	0.0183660810602558	0.0774202137128852	0	1	0	0	FALSE	999
ZNF430	-0.198598752173913	0.572751003105717	0	0	0	0	1	0	0	FALSE	999
ZNF431	-0.545407409937889	0.133352890226828	0	0	0	0	1	0	0	FALSE	999
ZNF432	-0.298975024844718	0.434281232266831	0.142857142857143	0.0533928571428571	0.19625	0	1	0	0	FALSE	999
ZNF433	-0.166390732919255	0.523740008816892	0.0540540540540541	0.0228835978835979	0.0769376519376519	0	1	0	0	FALSE	999
ZNF434	-0.1767891242236	0.544567600381711	0	0	0	0	1	0	0	FALSE	999
ZNF436	0.0159579006211192	0.938919118034814	0	0	0	0	1	0	0	FALSE	999
ZNF438	-0.00756149813664519	0.983997690247662	0.032258064516129	0	0.032258064516129	0	1	0	0	FALSE	999
ZNF439	0.248030354037268	0.30513246824565	0.2	0	0.2	0	1	0	0	FALSE	999
ZNF44	0.237512217391305	0.41909424374769	0.0804663006801637	0.0100720483754917	0.0905383490556554	0	1	0	0	FALSE	999
ZNF440	0.0951076211180144	0.788574993392074	0	0	0	0	1	0	0	FALSE	999
ZNF441	-0.0599420683229797	0.893667200996975	0.25	0.0205669083717864	0.270566908371786	0	1	0	0	FALSE	999
ZNF442	-0.090451652173912	0.653235267798591	0	0	0	0	1	0	0	FALSE	999
ZNF443	-0.237740795031054	0.300469738594899	0	0	0	0	1	0	0	FALSE	999
ZNF444	0.168782869565218	0.514289186710245	0.138235294117647	0	0.138235294117647	0	1	0	0	FALSE	999
ZNF445	-0.0223300414906829	0.956273393106776	0.0625	0.0529411764705882	0.115441176470588	0	1	0	0	FALSE	999
ZNF446	-0.304398440993788	0.440485122207277	0.0833333333333333	0.04	0.123333333333333	0	1	0	0	FALSE	999
ZNF449	0.16970973204969	0.69938699958674	0	0	0	0	1	0	0	FALSE	999
ZNF45	0.171890472049689	0.577049762709315	0.125144113467571	0.0540884305110068	0.179232543978578	0	1	0	0	FALSE	999
ZNF451	-0.101186981801242	0.774824752763044	0.0789473684210526	0.063686853453537	0.14263422187459	0	1	0	0	FALSE	999
ZNF454	0.0265897577639751	0.907504480797253	0.263157894736842	0.0996426292177926	0.362800523954635	0	1	0	0	FALSE	999
ZNF460	0.0508824968944124	0.750524734725512	0.0454545454545455	0.113460842508462	0.158915387963007	0	1	0	0	FALSE	999
ZNF461	-0.665509819875778	0.406379510878411	0.0555555555555556	0.0796946912736386	0.135250246829194	0	1	0	0	FALSE	999
ZNF462	0.0515450496894418	0.851656244491581	0	0	0	0	1	0	0	FALSE	999
ZNF467	0.258035844720498	0.405904786075516	0.125	0	0.125	0	1	0	0	FALSE	999
ZNF468	0.516117041614907	0.641084697926519	0.0277777777777778	0.0772647197704406	0.105042497548218	0	1	0	0	FALSE	999
ZNF469	-1.06330268695652	0.034067425573156	0.230769230769231	0.0402770542044964	0.271046284973727	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	348
ZNF470	-0.17244205590062	0.468961925458058	0.1875	0.0433194836352731	0.230819483635273	0	1	0	0	FALSE	999
ZNF471	-0.710963366459625	0.119157793705134	0	0.0319416386083053	0.0319416386083053	0	1	0	0	FALSE	999
ZNF473	0.173008980559006	0.59947958724533	0.0117647058823529	0.0755555555555556	0.0873202614379085	0	1	0	0	FALSE	999
ZNF474	0.041790032360249	0.944517737622287	0.125	0.0625	0.1875	0	1	0	0	FALSE	999
ZNF479	-0.281100316770185	0.241087999689584	0	0	0	0	1	0	0	FALSE	999
ZNF48	-1.10373148012422	0.0622454584779682	0.11503002017318	0.081830006150285	0.196860026323465	0	1	0	0	FALSE	999
ZNF480	0.681338994409937	0.470635576067498	0.0731707317073171	0.0816624895572264	0.154833221264543	0	1	0	0	FALSE	999
ZNF483	-1.00677697515528	0.020153437194882	0	0	0	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	235
ZNF484	0.20555941614907	0.450489562460138	0.027027027027027	0	0.027027027027027	0	1	0	0	FALSE	999
ZNF485	0.111551012422362	0.644932337198515	0.142857142857143	0.05	0.192857142857143	0	1	0	0	FALSE	999
ZNF486	0.332544250124224	0.738947643260925	0	0	0	0	1	0	0	FALSE	999
ZNF487	-0.0142403975155272	0.950801019802296	0.0807588075880759	0.0805071622144793	0.161265969802555	0	1	0	0	FALSE	999
ZNF488	0.727794770006211	0.0881533742446316	0.166666666666667	0.0554766734279919	0.222143340094659	0	1	0	0	FALSE	999
ZNF490	0.154691906645963	0.664982989769311	0.104802259887006	0.0708015506795995	0.175603810566605	0	1	0	0	FALSE	999
ZNF491	-1.28290247826087	0.272223899442248	0	0.0161042387810302	0.0161042387810302	0	1	0	0	FALSE	999
ZNF492	-0.0968588260869545	0.655312600948929	0	0	0	0	1	0	0	FALSE	999
ZNF493	-0.138922248583851	0.70910582241727	0	0	0	0	1	0	0	FALSE	999
ZNF496	-1.4346470173913	0.0225313739327456	0.19047619047619	0.0232511283043198	0.21372731878051	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	290
ZNF497	-0.187007124223602	0.595644541522432	0.0526315789473684	0.123457605091926	0.176089184039295	0	1	0	0	FALSE	999
ZNF498	-0.0419374720496899	0.918875883767549	0	0	0	0	1	0	0	FALSE	999
ZNF500	1.01431819080745	0.103311321907623	0.0995832295182224	0.0593065375336429	0.158889767051865	0	1	0	0	FALSE	999
ZNF501	0.121956807453416	0.60372647582784	0.0769230769230769	0.021267217630854	0.0981902945539309	0	1	0	0	FALSE	999
ZNF502	-0.05793354658385	0.82375698478203	0.0571428571428571	0.0398201798201798	0.096963036963037	0	1	0	0	FALSE	999
ZNF503	0.544103977639751	0.325431437356435	0.115288328729282	0.046875	0.162163328729282	0	1	0	0	FALSE	999
ZNF506	-0.250469761447205	0.67528485208846	0	0	0	0	1	0	0	FALSE	999
ZNF507	-1.74573347303665	0.0800894112627421	0.0277777777777778	0.104761904761905	0.132539682539683	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	301
ZNF510	-0.19875149068323	0.561795340338128	0	0	0	0	1	0	0	FALSE	999
