Gene	logFC	P.Value	nes	pval	Eigen_centrality	Eigen_directed_centrality	Eigen_reverse_centrality	Page_rank	page_rank_directed	Page_rank_reverse	TF
TMEM52B	-0.0213336134453845	0.764554709151821	0	1	0	0	0	0	0	0	FALSE
TMEM53	0.0281714285714205	0.397710001523371	0	1	0	0	0	0	0	0	FALSE
TMEM53	-0.0156453781512642	0.616034139233524	0	1	0	0	0	0	0	0	FALSE
TMEM53	0.0105942273055444	0.829051515586534	0	1	0	0	0	0	0	0	FALSE
TMEM54	0.0344882352941145	0.205108035486253	0	1	0	0	0	0	0	0	FALSE
TMEM59	0.0789458719327722	0.142993218254307	0	1	0	0	0	0	0	0	FALSE
TMEM59	0.0559571855122769	0.340329224840775	0	1	0	0	0	0	0	0	FALSE
TMEM59L	0.0610294117646966	0.0414207646687228	0	1	0	0	0	0	0	0	FALSE
TMEM60	-0.00973361344540002	0.902512124669529	0	1	0	0	0	0	0	0	FALSE
TMEM61	-0.0128277310924485	0.576795979823675	0	1	0	0	0	0	0	0	FALSE
TMEM62	0.0619554621848613	0.0704616430366696	0	1	0	0	0	0	0	0	FALSE
TMEM62	0.00380924369746971	0.897074109820796	0	1	0	0	0	0	0	0	FALSE
TMEM63A	-0.0753965352941313	0.160798152101805	0	1	0	0	0	0	0	0	FALSE
TMEM63A	0.0245111170513486	0.496754562324475	0	1	0	0	0	0	0	0	FALSE
TMEM63A	-0.027652100840351	0.625865094470366	0	1	0	0	0	0	0	0	FALSE
TMEM63A	0.00936443840335599	0.79667121755045	0	1	0	0	0	0	0	0	FALSE
TMEM63A	-0.00741123213954076	0.8731388941022	0	1	0	0	0	0	0	0	FALSE
TMEM63B	0.0457100840335958	0.33552017531738	0	1	0	0	0	0	0	0	FALSE
TMEM63C	0.0304991596638562	0.331527992766838	0	1	0	0	0	0	0	0	FALSE
TMEM64	-0.026565436890766	0.689822764293786	0	1	0	0	0	0	0	0	FALSE
TMEM64	-0.0154529411764814	0.807977571132871	0	1	0	0	0	0	0	0	FALSE
TMEM64	0.0260260504201639	0.86147940704399	0	1	0	0	0	0	0	0	FALSE
TMEM65	0.104408403361337	0.0765879153546285	0	1	0	0	0	0	0	0	FALSE
TMEM65	0.178586178487378	0.193172607089946	0	1	0	0	0	0	0	0	FALSE
TMEM67	0.00415527210668554	0.812887035675432	0	1	0	0	0	0	0	0	FALSE
TMEM67	0.00217505822697284	0.917116111478385	0	1	0	0	0	0	0	0	FALSE
TMEM67	0.00741092436974622	0.853531856393216	0	1	0	0	0	0	0	0	FALSE
TMEM67	0.0539194823357416	0.494172864925236	0	1	0	0	0	0	0	0	FALSE
TMEM67	0.0280753333667478	0.107010725842386	0	1	0	0	0	0	0	0	FALSE
TMEM67	0.024215966386552	0.40138900566907	0	1	0	0	0	0	0	0	FALSE
TMEM67	-0.0110756447535723	0.83547299753213	0	1	0	0	0	0	0	0	FALSE
TMEM68	0.032573949579815	0.6302837075111	0	1	0	0	0	0	0	0	FALSE
TMEM68	-0.00863949579833356	0.89304209205216	0	1	0	0	0	0	0	0	FALSE
TMEM69	-0.203494117647079	0.0396748269029832	0	1	0	0	0	0	0	0	FALSE
TMEM70	-0.0407210084033647	0.259570208836946	0	1	0	0	0	0	0	0	FALSE
TMEM70	-0.064774789915985	0.447139336841094	0	1	0	0	0	0	0	0	FALSE
TMEM70	0.0333453781512487	0.515180754974707	0	1	0	0	0	0	0	0	FALSE
TMEM71	-0.103776470588247	0.395598613144221	0	1	0	0	0	0	0	0	FALSE
TMEM72	0.0265954205053784	0.264211965010498	0	1	0	0	0	0	0	0	FALSE
TMEM72	0.00419692019514706	0.800869656460615	0	1	0	0	0	0	0	0	FALSE
TMEM72-AS1	0.00654021041725805	0.7867268135704	0	1	0	0	0	0	0	0	FALSE
TMEM74	0.00651023423494568	0.78017122935171	0	1	0	0	0	0	0	0	FALSE
TMEM74	-0.0262657335036742	0.293553535630792	0	1	0	0	0	0	0	0	FALSE
TMEM74	-0.0457680889967058	0.346663587078464	0	1	0	0	0	0	0	0	FALSE
TMEM74B	-0.000336974789923339	0.990980657522156	0	1	0	0	0	0	0	0	FALSE
TMEM75	0.00724449965121465	0.588654191895265	0	1	0	0	0	0	0	0	FALSE
TMEM79	0.0280403361344428	0.318852004019756	0	1	0	0	0	0	0	0	FALSE
TMEM80	-0.080656295630261	0.126223525825793	0	1	0	0	0	0	0	0	FALSE
TMEM80	-0.0470327731092599	0.301411181995893	0	1	0	0	0	0	0	0	FALSE
TMEM80	-0.0120519006864894	0.662359178569882	0	1	0	0	0	0	0	0	FALSE
TMEM86A	0.075202521008392	0.00529565772305598	0	1	0	0	0	0	0	0	FALSE
TMEM86A	0.0383663865546069	0.208698933506658	0	1	0	0	0	0	0	0	FALSE
TMEM86A	0.0194248188235182	0.54947030036573	0	1	0	0	0	0	0	0	FALSE
TMEM86B	0.0584436974789755	0.418562635798795	0	1	0	0	0	0	0	0	FALSE
TMEM87A	-0.0815647058823554	0.0476700635086501	0	1	0	0	0	0	0	0	FALSE
TMEM87A	0.0747088706455887	0.0679791384914483	0	1	0	0	0	0	0	0	FALSE
TMEM87A	0.064843810220685	0.204239693253697	0	1	0	0	0	0	0	0	FALSE
TMEM87A	-0.0152865546218628	0.840994633411541	0	1	0	0	0	0	0	0	FALSE
TMEM87B	-0.0940126050420265	0.158900375732926	0	1	0	0	0	0	0	0	FALSE
TMEM87B	-0.0762344537815194	0.351314599418571	0	1	0	0	0	0	0	0	FALSE
TMEM88	-0.0277563025210146	0.613116248134089	0	1	0	0	0	0	0	0	FALSE
TMEM8B	-0.0234770542078291	0.552766197541247	0	1	0	0	0	0	0	0	FALSE
TMEM8B	0.0158151260504056	0.573559836629078	0	1	0	0	0	0	0	0	FALSE
TMEM9	0.0854823529411632	0.0664337935700462	0	1	0	0	0	0	0	0	FALSE
TMEM9	0.0808294117647019	0.212575132113888	0	1	0	0	0	0	0	0	FALSE
TMEM91	0.0650907563025118	0.0763787970041733	0	1	0	0	0	0	0	0	FALSE
TMEM92	0.0280739495798237	0.25455515425969	0	1	0	0	0	0	0	0	FALSE
TMEM92	0.0015840336134394	0.965669780834084	0	1	0	0	0	0	0	0	FALSE
TMEM92-AS1	0.0957436951260355	0.166891312086994	0	1	0	0	0	0	0	0	FALSE
TMEM92-AS1	0.0371892436974743	0.180340991822747	0	1	0	0	0	0	0	0	FALSE
TMEM95	0.00681423355110056	0.814707802054753	0	1	0	0	0	0	0	0	FALSE
TMEM97	-0.0773135035221237	0.492433536791882	0	1	0	0	0	0	0	0	FALSE
TMEM97	-0.0596479692772647	0.67341500232225	0	1	0	0	0	0	0	0	FALSE
TMEM97	-0.043443455681885	0.696640556997848	0	1	0	0	0	0	0	0	FALSE
TMEM98	0.0243504201680587	0.571210581132331	0	1	0	0	0	0	0	0	FALSE
TMEM99	0.00978907563023945	0.748743173547003	0	1	0	0	0	0	0	0	FALSE
TMEM9B	-0.0508000000000219	0.490757562217952	0	1	0	0	0	0	0	0	FALSE
TMEM9B	-0.00659831932776633	0.881225638716224	0	1	0	0	0	0	0	0	FALSE
TMF1	-0.167704805973859	0.0417226876888177	0	1	0.105478417550254	0.0224566443248166	6.74891648573487e-18	0.00192440614975949	0.00188054079595677	0.00116000117164628	FALSE
TMF1	-0.102542287058837	0.101223087345839	0	1	0.105478417550254	0.0224566443248166	6.74891648573487e-18	0.00192440614975949	0.00188054079595677	0.00116000117164628	FALSE
TMF1	-0.0797470588235454	0.107131584142182	0	1	0.105478417550254	0.0224566443248166	6.74891648573487e-18	0.00192440614975949	0.00188054079595677	0.00116000117164628	FALSE
TMF1	-0.0651764705882467	0.32596736849428	0	1	0.105478417550254	0.0224566443248166	6.74891648573487e-18	0.00192440614975949	0.00188054079595677	0.00116000117164628	FALSE
TMF1	-0.0148890336974974	0.847531903762176	0	1	0.105478417550254	0.0224566443248166	6.74891648573487e-18	0.00192440614975949	0.00188054079595677	0.00116000117164628	FALSE
TMF1	-0.00207041067228086	0.959904951996742	0	1	0.105478417550254	0.0224566443248166	6.74891648573487e-18	0.00192440614975949	0.00188054079595677	0.00116000117164628	FALSE
TMIE	0.0790438770460131	0.0175906436007436	0	1	0	0	0	0	0	0	FALSE
TMIE	0.0232025550208865	0.326383969342777	0	1	0	0	0	0	0	0	FALSE
TMIGD2	-0.00327336016808211	0.93987221745784	0	1	0	0	0	0	0	0	FALSE
TMLHE	0.0358105618570299	0.142235512768619	0	1	0	0	0	0	0	0	FALSE
TMLHE	-0.0341949579832086	0.43699836399433	0	1	0	0	0	0	0	0	FALSE
TMLHE	-0.0139403361344597	0.767310489880006	0	1	0	0	0	0	0	0	FALSE
TMOD1	0.0346541530154045	0.65217790363117	0	1	0	0	0	0	0	0	FALSE
TMOD1	0.00369054969535121	0.966732173960247	0	1	0	0	0	0	0	0	FALSE
TMOD2	-0.0156991596638685	0.757072237404029	0	1	0	0	0	0	0	0	FALSE
TMOD2	-0.0160336134453827	0.568035343526386	0	1	0	0	0	0	0	0	FALSE
TMOD3	0.0124890756302491	0.835586989678884	0	1	0	0	0	0	0	0	FALSE
TMOD3	0.00501766218486299	0.878753403638677	0	1	0	0	0	0	0	0	FALSE
TMOD3	-0.0521201680672476	0.557349179437847	0	1	0	0	0	0	0	0	FALSE
TMOD3	-0.0397504201680778	0.643236266318842	0	1	0	0	0	0	0	0	FALSE
TMPO	-0.124427960782285	0.201465270567184	0	1	0	0	0	0	0	0	FALSE
TMPO	-0.0880814063719857	0.237890217096992	0	1	0	0	0	0	0	0	FALSE
TMPO	-0.0189092436974843	0.58481223421069	0	1	0	0	0	0	0	0	FALSE
TMPO	0.0488475926717431	0.602535493237	0	1	0	0	0	0	0	0	FALSE
TMPO	-0.0243361344537956	0.714748825528528	0	1	0	0	0	0	0	0	FALSE
TMPO-AS1	0.00447731092435966	0.943302106753681	0	1	0	0	0	0	0	0	FALSE
TMPRSS11B	-0.0132320992742541	0.535980975329513	0	1	0	0	0	0	0	0	FALSE
TMPRSS11D	0.0164076518387652	0.508781980065587	0	1	0	0	0	0	0	0	FALSE
TMPRSS11E	0.011686554621841	0.571693576989338	0	1	0	0	0	0	0	0	FALSE
TMPRSS12	-0.0278148792922384	0.30027684434023	0	1	0	0	0	0	0	0	FALSE
TMPRSS13	0.0197050420168026	0.5409851232818	0	1	0	0	0	0	0	0	FALSE
TMPRSS13	-0.00871176470589141	0.748382884012128	0	1	0	0	0	0	0	0	FALSE
TMPRSS15	-0.0303385854455067	0.12263346605015	0	1	0	0	0	0	0	0	FALSE
TMPRSS15	-0.00170073932774883	0.951258131589436	0	1	0	0	0	0	0	0	FALSE
TMPRSS2	-0.0208717836435612	0.475434287519899	0	1	0	0	0	0	0	0	FALSE
TMPRSS2	-0.00973192777968634	0.704992031929229	0	1	0	0	0	0	0	0	FALSE
TMPRSS2	-0.0359025210084258	0.293614494086543	0	1	0	0	0	0	0	0	FALSE
TMPRSS2	-0.0177297886010619	0.390525647509181	0	1	0	0	0	0	0	0	FALSE
TMPRSS3	0.0346680672268853	0.273686894622867	0	1	0	0	0	0	0	0	FALSE
TMPRSS3	-0.0181747899159737	0.559227737464705	0	1	0	0	0	0	0	0	FALSE
TMPRSS3	-0.00282016806723551	0.92785194829378	0	1	0	0	0	0	0	0	FALSE
TMPRSS4	0.0111327731092317	0.660850894924988	0	1	0	0	0	0	0	0	FALSE
TMPRSS5	0.028493277310913	0.474512441805908	0	1	0	0	0	0	0	0	FALSE
TMPRSS6	0.0451134453781448	0.218005710129171	0	1	0	0	0	0	0	0	FALSE
TMPRSS6	0.0175924369747831	0.576889428654273	0	1	0	0	0	0	0	0	FALSE
TMPRSS6	-0.0120754745378324	0.751207100827987	0	1	0	0	0	0	0	0	FALSE
TMSB10	-0.00806964621848749	0.915177875258531	0	1	0	0	0	0	0	0	FALSE
TMSB15B	0.0151874566602475	0.576573553943237	0	1	0	0	0	0	0	0	FALSE
TMSB15B-AS1	-0.0730107821928376	0.0898441176771645	0	1	0	0	0	0	0	0	FALSE
TMSB4X	-0.0649522092437245	0.24178065685442	0	1	0	0	0	0	0	0	FALSE
TMSB4Y	0.0230316781879729	0.58448886664249	0	1	0	0	0	0	0	0	FALSE
TMTC1	-0.0306159663865619	0.530228154996335	0	1	0	0	0	0	0	0	FALSE
TMTC1	-0.0116781512605106	0.644751867512063	0	1	0	0	0	0	0	0	FALSE
TMTC1	-0.00651933268908156	0.747195997950595	0	1	0	0	0	0	0	0	FALSE
TMTC1	0.00649747899159081	0.887056405072131	0	1	0	0	0	0	0	0	FALSE
TMTC2	-0.0358327731092549	0.742039955912397	0	1	0	0	0	0	0	0	FALSE
TMTC2	-0.0479731092437028	0.774714938404413	0	1	0	0	0	0	0	0	FALSE
TMTC3	-0.039030709403737	0.0736669432600856	0	1	0	0	0	0	0	0	FALSE
TMTC3	-0.0203226890756323	0.713603405767188	0	1	0	0	0	0	0	0	FALSE
TMTC3	0.00353613445378009	0.956780519732534	0	1	0	0	0	0	0	0	FALSE
TMTC4	-0.0645075630252308	0.35789818262467	0	1	0	0	0	0	0	0	FALSE
TMTC4	-0.0468887288739674	0.480641537850874	0	1	0	0	0	0	0	0	FALSE
TMTC4	0.00254031262364496	0.94957078784956	0	1	0	0	0	0	0	0	FALSE
TMUB1	0.0259974789915738	0.411329576558531	0	1	0	0	0	0	0	0	FALSE
TMUB2	-0.031437815126063	0.402866357980263	0	1	0	0	0	0	0	0	FALSE
TMX1	-0.0439829807360006	0.562330696875581	0	1	0	0	0	0	0	0	FALSE
TMX1	-0.00414015778112287	0.954861270168746	0	1	0	0	0	0	0	0	FALSE
TMX2	0.0485158329229183	0.361697987356079	0	1	0	0	0	0	0	0	FALSE
TMX3	-0.0262698761152045	0.492850651072831	0	1	0	0	0	0	0	0	FALSE
TMX3	-0.0462193277311194	0.529118910156789	0	1	0	0	0	0	0	0	FALSE
TMX4	0.0768290757983054	0.226086390121202	0	1	0	0	0	0	0	0	FALSE
TMX4	-0.0628827570932042	0.349773268439385	0	1	0	0	0	0	0	0	FALSE
TMX4	-0.00310555559064163	0.969932623797215	0	1	0	0	0	0	0	0	FALSE
TNC	-0.0624105263784971	0.108204868045818	0	1	0	0	0	0	0	0	FALSE
TNC	-0.0152394310084087	0.400282260772782	0	1	0	0	0	0	0	0	FALSE
TNC	-0.00505798319327777	0.719120992326471	0	1	0	0	0	0	0	0	FALSE
TNF	-0.0641366522489228	0.704498738283469	0	1	0	0	0	0	0	0	FALSE
TNFAIP1	0.0363707012988623	0.19463041005444	0	1	0	0	0	0	0	0	FALSE
TNFAIP1	-0.041063917108108	0.312673931700151	0	1	0	0	0	0	0	0	FALSE
TNFAIP2	-0.0273876737378984	0.6530160745164	0	1	0	0	0	0	0	0	FALSE
TNFAIP2	-0.0493571339555547	0.757010496517983	0	1	0	0	0	0	0	0	FALSE
TNFAIP3	-0.066190656702819	0.714491480408029	0	1	0	0	0	0	0	0	FALSE
TNFAIP3	-0.0525873618824075	0.7445485771066	0	1	0	0	0	0	0	0	FALSE
TNFAIP6	0.154711972303706	0.145192602797726	0	1	0	0	0	0	0	0	FALSE
TNFAIP6	0.0319245397135566	0.770255311082525	0	1	0	0	0	0	0	0	FALSE
TNFAIP8	0.0812142857142746	0.216687026451299	0	1	0	0	0	0	0	0	FALSE
TNFAIP8	0.0774027185363586	0.35713401233544	0	1	0	0	0	0	0	0	FALSE
TNFAIP8	0.0827313810886974	0.408603316798427	0	1	0	0	0	0	0	0	FALSE
TNFAIP8L1	-0.0408697478991726	0.493767261055989	0	1	0	0	0	0	0	0	FALSE
TNFAIP8L2	-0.0443579831932883	0.543820852067021	0	1	0	0	0	0	0	0	FALSE
TNFAIP8L3	-0.02236638655463	0.38376620287978	0	1	0	0	0	0	0	0	FALSE
TNFRSF10A	-0.103963865546241	0.0982957618362599	0	1	0.218210045150123	0.359025570809621	0.0940012875702772	0.0018001763485053	0.00330237488692731	0.00152717981781199	FALSE
TNFRSF10A	-0.0405920004201814	0.235270161484234	0	1	0.218210045150123	0.359025570809621	0.0940012875702772	0.0018001763485053	0.00330237488692731	0.00152717981781199	FALSE
TNFRSF10A	-0.0412674054599069	0.405855912771266	0	1	0.218210045150123	0.359025570809621	0.0940012875702772	0.0018001763485053	0.00330237488692731	0.00152717981781199	FALSE
TNFRSF10B	-0.0507706811252824	0.413665243295814	0	1	0	0	0	0	0	0	FALSE
TNFRSF10B	-0.0527302634691234	0.4382636446448	0	1	0	0	0	0	0	0	FALSE
TNFRSF10B	0.0591191183968949	0.0347310079467689	0	1	0	0	0	0	0	0	FALSE
TNFRSF10B	-0.124012884214302	0.238080776230981	0	1	0	0	0	0	0	0	FALSE
TNFRSF10C	0.0491369747899064	0.224501644912738	0	1	0	0	0	0	0	0	FALSE
TNFRSF10C	0.0598084033613393	0.267344145874027	0	1	0	0	0	0	0	0	FALSE
TNFRSF10C	-0.0300083637826543	0.678232513194631	0	1	0	0	0	0	0	0	FALSE
TNFRSF10C	0.0209974188330424	0.695942305018214	0	1	0	0	0	0	0	0	FALSE
TNFRSF10D	0.0421905416368373	0.201921297974912	0	1	0	0	0	0	0	0	FALSE
TNFRSF10D	-0.0666983193277453	0.43319990938005	0	1	0	0	0	0	0	0	FALSE
TNFRSF11A	-0.205398319327737	0.0276314929766453	0	1	0.0812515819477422	0.0627396037070883	6.14892164021414e-18	0.00225685227640716	0.00202347843061152	0.0012832512961337	FALSE
TNFRSF11A	-0.0823496127026253	0.0328392261393839	0	1	0.0812515819477422	0.0627396037070883	6.14892164021414e-18	0.00225685227640716	0.00202347843061152	0.0012832512961337	FALSE
TNFRSF11B	0.0101695817636953	0.694058715267295	0	1	0	0	0	0	0	0	FALSE
TNFRSF11B	0.00360668776593887	0.791878956722672	0	1	0	0	0	0	0	0	FALSE
TNFRSF12A	-0.00590084033613447	0.8812670876496	0	1	0	0	0	0	0	0	FALSE
TNFRSF13B	0.0322814029075733	0.271978659300783	0	1	0	0	0	0	0	0	FALSE
TNFRSF13C	0.0386340741950093	0.206614538682999	0	1	0	0	0	0	0	0	FALSE
TNFRSF14	0.0144088037988475	0.823775945135631	0	1	0	0	0	0	0	0	FALSE
TNFRSF14-AS1	0.0938941176470465	0.00604733012834554	0	1	0	0	0	0	0	0	FALSE
TNFRSF14-AS1	-0.00526722689076564	0.877115295475618	0	1	0	0	0	0	0	0	FALSE
TNFRSF14-AS1	0.00107310924368775	0.974003970330008	0	1	0	0	0	0	0	0	FALSE
TNFRSF17	0.00410608947983082	0.947988036715688	0	1	0	0	0	0	0	0	FALSE
TNFRSF18	0.0490487394957846	0.351950045242918	0	1	0	0	0	0	0	0	FALSE
TNFRSF18	0.0543840336134371	0.372894333694206	0	1	0	0	0	0	0	0	FALSE
TNFRSF19	0.140192436974784	0.0259028184837103	0	1	4.54707032515223e-17	0	6.74891648573487e-18	0.00232315019165733	0.00156940266314212	0.00116000117164628	FALSE
TNFRSF19	0.0419420168067122	0.125989388357369	0	1	4.54707032515223e-17	0	6.74891648573487e-18	0.00232315019165733	0.00156940266314212	0.00116000117164628	FALSE
TNFRSF19	0.0428823529411719	0.151713479406858	0	1	4.54707032515223e-17	0	6.74891648573487e-18	0.00232315019165733	0.00156940266314212	0.00116000117164628	FALSE
TNFRSF1A	-0.0165208198382061	0.825141808657425	0	1	0	0	0	0	0	0	FALSE
TNFRSF1B	-0.0592467322966694	0.712586653610581	0	1	0	0	0	0	0	0	FALSE
TNFRSF21	-0.0283285749579996	0.818410420945089	0	1	0	0	0	0	0	0	FALSE
TNFRSF21	0.0189100840335961	0.892413414686317	0	1	0	0	0	0	0	0	FALSE
TNFRSF25	0.0266868560818523	0.556863473467198	0	1	0	0	0	0	0	0	FALSE
TNFRSF25	-0.0598755034360714	0.38478601246842	0	1	0	0	0	0	0	0	FALSE
TNFRSF25	-0.0606672268907618	0.478910751843519	0	1	0	0	0	0	0	0	FALSE
TNFRSF25	0.0115433943697383	0.723539748283196	0	1	0	0	0	0	0	0	FALSE
TNFRSF25	0.0122417371481358	0.805882030674616	0	1	0	0	0	0	0	0	FALSE
TNFRSF4	0.0844774873949499	0.280445467737487	0	1	0	0	0	0	0	0	FALSE
TNFRSF4	0.000416199831710706	0.98716863621154	0	1	0	0	0	0	0	0	FALSE
TNFRSF8	-0.0199485968631139	0.654230832277456	0	1	0	0	0	0	0	0	FALSE
TNFRSF9	0.0451107242347852	0.213031395962962	0	1	0	0	0	0	0	0	FALSE
TNFRSF9	0.0197821878666096	0.361253130054227	0	1	0	0	0	0	0	0	FALSE
TNFRSF9	-0.00920420168068059	0.662084970299909	0	1	0	0	0	0	0	0	FALSE
TNFSF10	-0.0952930954555118	0.646377698516077	0	1	0	0	0	0	0	0	FALSE
TNFSF10	-0.0685608264579116	0.701557242790329	0	1	0	0	0	0	0	0	FALSE
TNFSF10	-0.0512489923529467	0.78305985900009	0	1	0	0	0	0	0	0	FALSE
TNFSF11	-0.0539738038357278	0.078931142253456	0	1	0	0	0	0	0	0	FALSE
TNFSF11	-0.00411740979250119	0.919952529246506	0	1	0	0	0	0	0	0	FALSE
TNFSF13	0.0493420168067225	0.084323070172373	0	1	0	0	0	0	0	0	FALSE
TNFSF13	-0.0717386364939561	0.644979468881379	0	1	0	0	0	0	0	0	FALSE
TNFSF13B	-0.14129831932774	0.423309599171261	0	1	0	0	0	0	0	0	FALSE
TNFSF13B	-0.126598319327758	0.454969225769633	0	1	0	0	0	0	0	0	FALSE
TNFSF14	0.0762499504571865	0.23550816352615	0	1	0	0	0	0	0	0	FALSE
TNFSF14	-0.0356386554622024	0.32322183108563	0	1	0	0	0	0	0	0	FALSE
TNFSF15	-0.014078151260521	0.420833084762154	0	1	0	0	0	0	0	0	FALSE
TNFSF15	-0.0252403361344653	0.570865766152449	0	1	0	0	0	0	0	0	FALSE
TNFSF18	-0.0369521008403444	0.18614278208669	0	1	0	0	0	0	0	0	FALSE
TNFSF4	-0.00416965436470651	0.97651773598918	0	1	0	0	0	0	0	0	FALSE
TNFSF8	-0.0684429465948657	0.216326825795544	0	1	0	0	0	0	0	0	FALSE
TNFSF8	-0.103195798319344	0.455400360783348	0	1	0	0	0	0	0	0	FALSE
TNFSF8	-0.0405511647058958	0.601926919398817	0	1	0	0	0	0	0	0	FALSE
TNFSF9	-0.135241692189131	0.104985132760425	0	1	0	0	0	0	0	0	FALSE
TNIK	-0.0102402966386634	0.79955729022306	0	1	0	0	0	0	0	0	FALSE
TNIK	0.0256110315012164	0.802610168414347	0	1	0	0	0	0	0	0	FALSE
TNIK	-0.0570768985825261	0.371187254224776	0	1	0	0	0	0	0	0	FALSE
TNIK	-0.0285404998876846	0.514855247651484	0	1	0	0	0	0	0	0	FALSE
TNIP1	0.0401155172985028	0.37626696155387	0	1	0	0	0	0	0	0	FALSE
TNIP1	-0.0459192194117879	0.482245514989765	0	1	0	0	0	0	0	0	FALSE
TNIP2	0.0443201680672125	0.203394351155962	0	1	0	0	0	0	0	0	FALSE
TNIP2	0.0308390842856987	0.494493411458246	0	1	0	0	0	0	0	0	FALSE
TNIP2	0.0177789915966233	0.620527942868819	0	1	0	0	0	0	0	0	FALSE
TNIP3	-0.0162470588235317	0.232052911749891	0	1	0	0	0	0	0	0	FALSE
TNK1	0.0164060417647018	0.607958214628912	0	1	0	0	0	0	0	0	FALSE
TNK1	0.0161612370217821	0.668277671334048	0	1	0	0	0	0	0	0	FALSE
TNK2	0.0499310924369665	0.0815251452087179	0	1	0	0	0	0	0	0	FALSE
TNK2	-0.0320035183357277	0.429819595571236	0	1	0	0	0	0	0	0	FALSE
TNK2	-0.00873998090301598	0.790885845485936	0	1	0	0	0	0	0	0	FALSE
TNK2	0.00284237268905052	0.925845717031151	0	1	0	0	0	0	0	0	FALSE
TNK2	-0.00427928679098244	0.927153030297035	0	1	0	0	0	0	0	0	FALSE
TNK2-AS1	-0.00647962757521103	0.827461912554817	0	1	0	0	0	0	0	0	FALSE
TNKS	0.042089929411758	0.312614895222787	0	1	0	0	0	0	0	0	FALSE
TNKS	0.0825670386350774	0.343907260963582	0	1	0	0	0	0	0	0	FALSE
TNKS	-0.0201645824369834	0.405300625288184	0	1	0	0	0	0	0	0	FALSE
TNKS	-0.000729053718857564	0.972693054897073	0	1	0	0	0	0	0	0	FALSE
TNKS1BP1	0.0137378151260483	0.757987427181319	0	1	0	0	0	0	0	0	FALSE
TNKS2	-0.0931025210084044	0.208835679346108	0	1	0	0	0	0	0	0	FALSE
TNKS2	0.0178121338655401	0.221772950385265	0	1	0	0	0	0	0	0	FALSE
TNKS2	-0.0735487394958199	0.245682958480037	0	1	0	0	0	0	0	0	FALSE
TNKS2	-0.0329436974790056	0.346883676994064	0	1	0	0	0	0	0	0	FALSE
TNMD	-0.0191478991596687	0.453875526140598	0	1	0	0	0	0	0	0	FALSE
TNN	0.0572303717646943	0.0303821803044829	0	1	0	0	0	0	0	0	FALSE
TNNC1	0.0687534075604281	0.134848373275762	0	1	0	0	0	0	0	0	FALSE
TNNC2	0.0694461304205607	0.0206385715096693	0	1	0	0	0	0	0	0	FALSE
TNNI1	0.0529277545299394	0.0627292189987651	0	1	0	0	0	0	0	0	FALSE
TNNI2	0.0171868571588982	0.759986788246179	0	1	0	0	0	0	0	0	FALSE
TNNI3	0.0360311280204835	0.0944831827584134	0	1	0	0	0	0	0	0	FALSE
TNNI3K	0.00512527361343995	0.874661285137806	0	1	0	0	0	0	0	0	FALSE
TNNT1	0.0345389231079372	0.646257704674557	0	1	0	0	0	0	0	0	FALSE
TNNT2	0.0334849154621804	0.216668852747228	0	1	0	0	0	0	0	0	FALSE
TNNT2	-0.00512302959660538	0.819500729363158	0	1	0	0	0	0	0	0	FALSE
TNNT3	-0.0358865017332448	0.12883380638226	0	1	0	0	0	0	0	0	FALSE
TNNT3	0.0253521906159193	0.554266349145151	0	1	0	0	0	0	0	0	FALSE
TNP1	0.0665897500211567	0.0570083543149024	0	1	0	0	0	0	0	0	FALSE
TNP2	0.0577591506137356	0.174038577910313	0	1	0	0	0	0	0	0	FALSE
TNP2	-0.00302871336135269	0.852938452059585	0	1	0	0	0	0	0	0	FALSE
TNPO1	0.00295358389264955	0.946000101748453	0	1	0	0	0	0	0	0	FALSE
TNPO1	-0.00576072277311557	0.83796312150427	0	1	0	0	0	0	0	0	FALSE
TNPO1	-0.0143751502424889	0.631239685726042	0	1	0	0	0	0	0	0	FALSE
TNPO1	0.0407983193277222	0.489102849688697	0	1	0	0	0	0	0	0	FALSE
TNPO1	-0.0371882865048487	0.644521811476536	0	1	0	0	0	0	0	0	FALSE
TNPO1	-0.0175911316524768	0.78540430724293	0	1	0	0	0	0	0	0	FALSE
TNPO1	0.0261134453781384	0.685399753118897	0	1	0	0	0	0	0	0	FALSE
TNPO1	0.0100840336134471	0.854798415647713	0	1	0	0	0	0	0	0	FALSE
TNPO1	0.0055520158627278	0.914910845123419	0	1	0	0	0	0	0	0	FALSE
TNPO1	0.00160384441197259	0.972306592874193	0	1	0	0	0	0	0	0	FALSE
TNPO2	0.0563899923529316	0.245354963581183	0	1	0	0	0	0	0	0	FALSE
TNPO2	0.0275935476453038	0.328063516392442	0	1	0	0	0	0	0	0	FALSE
TNPO2	0.0153865546218306	0.781074157102512	0	1	0	0	0	0	0	0	FALSE
TNPO2	0.00358991596638525	0.925623208027338	0	1	0	0	0	0	0	0	FALSE
TNPO2	-0.00230252100841	0.94629353416824	0	1	0	0	0	0	0	0	FALSE
TNPO3	0.109266492520996	0.0213982975589261	0	1	0	0	0	0	0	0	FALSE
TNPO3	0.0680366935752144	0.108307490177337	0	1	0	0	0	0	0	0	FALSE
TNPO3	0.0438245383741815	0.189092947641778	0	1	0	0	0	0	0	0	FALSE
